Date,7267.T,9432.T,4519.T,8058.T,6902.T,6954.T,9022.T,2914.T,7733.T,8306.T,6758.T,8031.T,6501.T,9433.T,8001.T,6702.T,7203.T,8766.T,3382.T,4063.T,8035.T,9984.T,8316.T,9983.T,6367.T,4502.T,8411.T,5108.T,4503.T,4568.T
2014-05-14,1148.333,58.79,897.0,663.0,1121.75,3449.0,2560.0,3442.0,808.75,574.0,361.0,785.0,709.0,930.167,1192.0,662.0,1136.0,1029.333,1351.333,1201.6,2003.0,3617.0,1395.0,10815.0,5981.0,4565.0,2040.0,3528.0,1225.0,569.333
2014-05-15,1129.667,59.08,891.0,662.667,1112.75,3447.0,2546.0,3396.0,793.75,580.0,339.0,782.5,703.0,931.667,1197.0,656.0,1127.0,1016.333,1316.667,1193.6,1975.667,3575.0,1353.0,10618.333,5888.0,4540.0,2040.0,3544.0,1227.0,569.333
2014-05-16,1119.333,57.7,877.667,659.667,1112.0,3388.0,2491.0,3299.0,771.25,563.0,329.2,784.0,691.0,899.0,1174.0,649.0,1104.4,982.667,1287.0,1199.0,1957.667,3447.5,1314.667,10570.0,5726.0,4518.0,2010.0,3488.0,1188.0,565.0
2014-05-19,1126.0,57.67,889.0,654.0,1084.5,3383.0,2512.0,3279.0,761.25,553.0,325.4,768.0,667.0,891.667,1172.0,630.0,1091.8,973.667,1304.667,1189.8,2062.333,3383.0,1303.0,10465.0,5630.0,4491.0,1990.0,3405.0,1201.0,559.333
2014-05-20,1134.0,57.73,898.333,655.0,1078.75,3371.0,2551.0,3238.0,756.25,547.0,325.0,758.5,670.0,906.833,1161.0,649.0,1093.6,979.667,1321.0,1190.8,2063.667,3398.0,1289.333,10596.667,5639.0,4488.0,1980.0,3386.0,1225.0,562.667
2014-05-21,1135.667,58.31,911.667,659.333,1067.5,3388.0,2570.0,3232.0,768.75,549.0,322.8,756.5,671.0,917.667,1157.0,655.0,1084.0,983.667,1314.0,1191.8,2039.333,3412.0,1279.667,10483.333,5599.0,4466.0,1950.0,3399.0,1231.0,564.667
2014-05-22,1157.667,58.77,923.667,664.0,1081.25,3428.0,2596.0,3319.0,780.0,557.0,329.0,767.0,688.0,940.167,1186.0,663.0,1105.2,1012.333,1330.333,1216.0,2071.0,3502.0,1301.667,10850.0,5759.0,4521.0,1960.0,3447.0,1264.0,576.0
2014-05-23,1167.333,59.71,934.667,668.0,1135.0,3481.0,2605.0,3342.0,795.0,570.0,326.4,773.0,686.0,961.333,1197.0,672.0,1111.4,1029.667,1365.333,1211.6,2067.0,3485.0,1318.0,10996.667,5901.0,4594.0,1950.0,3499.0,1288.0,578.333
2014-05-26,1188.333,60.04,940.0,672.667,1167.5,3505.0,2626.0,3372.0,808.75,579.0,336.6,782.5,691.0,964.5,1213.0,692.0,1119.8,1026.0,1374.333,1219.6,2091.667,3559.0,1341.0,11185.0,5967.0,4589.0,1990.0,3575.0,1303.0,580.333
2014-05-27,1189.667,59.39,942.0,674.667,1160.5,3538.0,2650.0,3387.0,826.25,577.0,337.0,786.0,691.0,963.5,1213.0,690.0,1117.0,1029.0,1369.0,1225.8,2092.0,3572.0,1358.333,11275.0,6017.0,4596.0,1970.0,3589.0,1300.0,580.0
2014-05-28,1175.333,60.2,947.0,671.333,1172.75,3508.0,2664.0,3409.0,812.5,573.0,330.8,793.5,687.0,980.167,1209.0,699.0,1122.6,1041.667,1365.333,1221.6,2099.667,3596.0,1364.667,11346.667,6029.0,4622.0,1970.0,3583.0,1296.0,583.0
2014-05-29,1178.0,59.84,933.333,671.0,1178.25,3496.0,2695.0,3441.0,816.25,577.0,327.2,778.0,680.0,988.167,1208.0,702.0,1132.6,1053.0,1360.667,1212.6,2078.667,3617.0,1367.333,11338.333,6057.0,4622.0,1980.0,3614.0,1294.0,580.667
2014-05-30,1187.667,60.42,907.333,669.667,1165.75,3464.0,2696.0,3444.0,818.75,573.0,325.4,771.0,684.0,1008.833,1203.0,689.0,1152.2,1072.0,1356.0,1209.8,2037.667,3672.5,1368.333,11196.667,6065.0,4607.0,1980.0,3676.0,1304.0,574.667
2014-06-02,1195.667,61.23,916.333,673.333,1188.25,3486.0,2752.0,3505.0,841.25,583.0,330.8,770.5,708.0,1015.167,1214.0,702.0,1164.4,1091.667,1376.0,1234.8,2080.667,3740.0,1390.0,11493.333,6212.0,4659.0,2010.0,3669.0,1337.0,583.333
2014-06-03,1196.667,62.41,925.0,681.333,1207.0,3537.0,2780.0,3500.0,840.0,595.0,328.6,769.5,731.0,1013.5,1216.0,716.0,1171.0,1092.0,1385.0,1236.0,2133.0,3809.0,1414.667,11663.333,6214.0,4675.0,2050.0,3660.0,1338.0,587.667
2014-06-04,1190.667,62.77,934.0,684.667,1221.5,3549.0,2790.0,3501.0,833.75,597.0,332.2,786.0,732.0,1019.5,1222.0,727.0,1170.8,1124.333,1391.333,1232.6,2208.667,3896.0,1405.333,11440.0,6378.0,4687.0,2040.0,3700.0,1360.0,591.667
2014-06-05,1188.333,62.14,927.333,674.333,1207.25,3579.0,2763.0,3490.0,846.25,595.0,331.2,782.0,729.0,1013.667,1222.0,712.0,1167.4,1110.0,1410.333,1233.4,2229.667,3908.5,1413.667,11606.667,6363.0,4710.0,2040.0,3697.0,1339.0,579.667
2014-06-06,1193.333,61.09,928.333,683.333,1191.25,3532.0,2766.0,3500.0,845.0,600.0,328.6,779.5,720.0,1000.333,1225.0,710.0,1173.8,1121.333,1396.0,1234.2,2250.333,3847.5,1422.0,11606.667,6372.0,4711.0,2050.0,3695.0,1336.0,579.333
2014-06-09,1188.0,61.04,934.667,681.0,1197.25,3550.0,2766.0,3495.0,843.75,595.0,331.6,775.0,709.0,994.333,1229.0,714.0,1175.6,1123.333,1382.667,1236.8,2301.667,3854.0,1407.0,11626.667,6465.0,4702.0,2060.0,3706.0,1330.0,586.0
2014-06-10,1187.667,60.46,926.0,679.667,1202.5,3520.0,2768.0,3520.0,830.0,602.0,329.4,774.5,705.0,978.333,1229.0,711.0,1162.0,1119.0,1373.0,1211.2,2292.333,3779.5,1401.667,11445.0,6426.0,4686.0,2060.0,3679.0,1313.0,578.333
2014-06-11,1193.333,62.16,929.0,687.333,1215.0,3542.0,2800.0,3594.0,843.75,611.0,327.0,778.5,717.0,991.667,1236.0,710.0,1174.8,1139.667,1385.0,1204.0,2309.333,3811.5,1426.667,11405.0,6366.0,4729.0,2080.0,3714.0,1318.0,588.333
2014-06-12,1191.667,62.99,915.333,690.0,1205.25,3465.0,2783.0,3672.0,831.25,617.0,327.8,780.0,710.0,1001.667,1244.0,712.0,1176.0,1138.0,1380.0,1199.6,2280.667,3825.5,1436.0,11170.0,6280.0,4731.0,2090.0,3694.0,1301.0,589.333
2014-06-13,1185.333,63.18,924.0,694.667,1209.75,3517.0,2789.0,3670.0,835.0,618.0,329.0,789.5,718.0,1024.833,1248.0,723.0,1170.8,1148.333,1381.667,1207.0,2276.0,3884.5,1445.333,11325.0,6345.0,4734.0,2100.0,3704.0,1324.0,598.667
2014-06-16,1170.333,62.28,911.333,695.0,1199.5,3449.0,2768.0,3616.0,823.75,614.0,329.6,792.0,718.0,1001.5,1247.0,709.0,1164.6,1143.0,1365.333,1209.2,2333.333,3836.5,1426.333,11050.0,6237.0,4701.0,2090.0,3646.0,1313.0,595.333
2014-06-17,1177.0,62.82,916.0,697.0,1207.0,3492.0,2787.0,3599.0,825.0,609.0,327.4,795.5,712.0,1005.167,1280.0,692.0,1164.4,1130.667,1368.667,1210.0,2326.667,3741.5,1420.667,11083.333,6351.0,4724.0,2070.0,3628.0,1297.0,598.667
2014-06-18,1184.667,62.74,930.667,703.333,1196.0,3584.0,2817.0,3595.0,838.75,619.0,328.8,798.5,709.0,1011.667,1300.0,712.0,1176.8,1146.0,1377.667,1228.0,2359.667,3805.0,1433.667,11201.667,6385.0,4799.0,2090.0,3615.0,1298.0,602.667
2014-06-19,1203.0,64.4,945.333,711.0,1195.25,3617.0,2874.0,3671.0,851.25,634.0,341.0,810.5,733.0,1014.333,1303.0,742.0,1202.6,1154.667,1421.0,1258.2,2366.667,3895.0,1470.667,11493.333,6510.0,4876.0,2110.0,3671.0,1331.0,610.0
2014-06-20,1208.333,63.59,951.0,714.0,1215.25,3600.0,2921.0,3660.0,862.5,638.0,340.8,814.0,736.0,1014.833,1292.0,740.0,1206.0,1138.333,1422.0,1231.2,2376.333,3891.5,1470.333,11471.667,6573.0,4841.0,2080.0,3695.0,1342.0,614.333
2014-06-23,1200.667,62.96,951.0,717.0,1226.25,3620.0,2888.0,3660.0,905.0,634.0,343.0,819.0,732.0,1003.333,1296.0,738.0,1196.2,1148.333,1415.0,1243.6,2379.333,3806.5,1457.333,11588.333,6511.0,4723.0,2080.0,3681.0,1341.0,617.667
2014-06-24,1184.0,62.78,962.667,716.333,1226.5,3591.0,2890.0,3707.0,903.75,628.0,341.6,821.0,733.0,1002.0,1297.0,734.0,1192.2,1158.333,1422.667,1261.6,2403.333,3819.5,1448.0,11566.667,6519.0,4743.0,2080.0,3673.0,1338.0,626.667
2014-06-25,1178.333,62.64,961.333,711.667,1208.75,3553.0,2880.0,3697.0,890.0,622.0,340.6,815.0,733.0,1001.833,1303.0,738.0,1191.4,1135.0,1417.667,1237.0,2363.667,3769.5,1429.667,11450.0,6529.0,4706.0,2060.0,3659.0,1336.0,625.0
2014-06-26,1177.667,62.53,962.667,709.333,1215.5,3546.0,2884.0,3715.0,888.75,622.0,340.6,819.5,741.0,1028.667,1308.0,765.0,1201.2,1129.667,1416.667,1236.6,2333.333,3802.5,1434.333,11530.0,6486.0,4707.0,2080.0,3613.0,1336.0,627.667
2014-06-27,1174.0,62.66,949.333,702.667,1195.0,3478.0,2865.0,3667.0,873.75,618.0,335.8,812.0,741.0,1030.667,1303.0,750.0,1209.6,1116.0,1401.667,1220.2,2279.667,3779.5,1420.0,11211.667,6379.0,4683.0,2060.0,3526.0,1314.0,625.0
2014-06-30,1179.0,63.18,951.667,702.333,1208.75,3494.0,2890.0,3693.0,872.5,621.0,336.4,812.0,742.0,1029.833,1301.0,759.0,1216.8,1110.667,1422.667,1231.6,2282.667,3771.5,1414.667,11110.0,6392.0,4699.0,2080.0,3545.0,1331.0,630.0
2014-07-01,1182.667,63.6,969.667,717.667,1215.75,3574.0,2922.0,3703.0,900.0,629.0,341.0,821.0,750.0,1044.167,1313.0,763.0,1233.8,1118.667,1457.333,1257.4,2310.667,3784.0,1431.0,11151.667,6680.0,4722.0,2070.0,3608.0,1352.0,628.333
2014-07-02,1185.0,64.28,970.333,713.0,1202.5,3571.0,2902.0,3694.0,896.25,635.0,344.2,827.5,747.0,1047.5,1331.0,765.0,1241.8,1118.333,1472.333,1251.8,2321.667,3813.0,1438.0,11111.667,6746.0,4739.0,2080.0,3737.0,1360.0,628.667
2014-07-03,1178.333,64.34,963.0,715.333,1193.0,3532.0,2928.0,3705.0,902.5,629.0,339.2,828.5,751.0,1045.833,1333.0,772.0,1233.6,1116.0,1452.667,1236.6,2323.667,3820.0,1428.667,11125.0,6804.0,4709.0,2060.0,3701.0,1359.0,628.0
2014-07-04,1190.0,65.0,953.667,720.333,1201.25,3545.0,2957.0,3685.0,922.5,630.0,344.0,831.0,775.0,1050.5,1341.0,778.0,1240.2,1115.333,1482.333,1241.0,2378.0,3831.0,1441.0,11140.0,6868.0,4721.0,2060.0,3724.0,1359.0,630.667
2014-07-07,1192.333,64.17,946.0,714.333,1188.0,3537.0,2950.0,3679.0,921.25,625.0,346.0,824.5,770.0,1043.5,1312.0,772.0,1234.0,1111.333,1475.333,1237.6,2366.333,3818.0,1432.0,11193.333,6794.0,4686.0,2050.0,3709.0,1344.0,625.0
2014-07-08,1191.667,65.12,949.0,713.0,1181.75,3527.0,2960.0,3676.0,913.75,625.0,343.6,825.5,767.0,1037.333,1310.0,774.0,1226.2,1079.0,1477.667,1229.2,2400.0,3768.5,1425.0,11073.333,6772.0,4684.0,2040.0,3661.0,1353.0,625.333
2014-07-09,1198.333,65.47,952.667,707.333,1178.0,3532.0,2964.0,3713.0,913.75,616.0,339.4,829.5,769.0,1040.833,1313.0,774.0,1212.4,1082.0,1475.333,1225.4,2395.333,3786.5,1409.667,11080.0,6744.0,4678.0,2030.0,3720.0,1352.0,625.0
2014-07-10,1191.0,64.37,949.0,705.333,1170.5,3528.0,2958.0,3700.0,905.0,605.0,337.6,815.5,764.0,1030.333,1301.0,766.0,1200.6,1081.0,1453.0,1211.2,2396.333,3743.0,1384.0,11168.333,6685.0,4655.0,2010.0,3702.0,1339.0,618.333
2014-07-11,1171.667,65.5,948.667,700.0,1167.25,3465.0,2966.0,3719.0,906.25,599.0,334.8,813.5,753.0,1034.167,1295.0,762.0,1196.2,1074.333,1446.667,1215.0,2368.333,3740.0,1372.667,10951.667,6699.0,4663.0,2010.0,3690.0,1349.0,619.333
2014-07-14,1185.667,67.23,948.667,714.667,1186.5,3500.0,3000.0,3740.0,927.5,600.0,336.2,815.0,757.0,1048.333,1314.0,770.0,1204.2,1085.667,1452.667,1238.6,2385.333,3824.5,1378.0,10920.0,6751.0,4723.0,2000.0,3748.0,1374.0,627.667
2014-07-15,1202.333,67.92,964.333,711.333,1200.0,3474.0,3052.0,3792.0,932.5,606.0,335.0,821.0,768.0,1052.667,1310.0,770.0,1204.6,1103.0,1465.0,1252.0,2409.667,3846.0,1379.0,11016.667,6795.0,4726.0,2010.0,3874.0,1380.0,630.0
2014-07-16,1207.0,67.15,977.333,713.333,1202.25,3483.0,3060.0,3752.0,923.75,605.0,336.0,821.0,768.0,1039.333,1306.0,761.0,1208.8,1086.333,1465.0,1248.2,2394.333,3876.5,1381.333,10963.333,6731.0,4731.0,2010.0,3824.0,1391.0,630.667
2014-07-17,1200.333,67.4,973.333,717.333,1188.25,3456.0,3084.0,3760.0,906.25,604.0,337.6,828.0,764.0,1038.167,1310.0,768.0,1209.8,1096.667,1474.667,1250.0,2387.333,3838.5,1372.333,10958.333,6795.0,4715.0,2010.0,3832.0,1394.0,631.667
2014-07-18,1189.667,67.34,1001.667,716.333,1175.25,3430.0,3071.0,3703.0,892.5,598.0,336.0,822.5,756.0,1027.833,1298.0,782.0,1201.2,1084.333,1454.333,1239.4,2342.0,3827.0,1355.333,10785.0,6719.0,4670.0,2000.0,3803.0,1382.0,623.0
2014-07-21,1189.667,67.34,1001.667,716.333,1175.25,3430.0,3071.0,3703.0,892.5,598.0,336.0,822.5,756.0,1027.833,1298.0,782.0,1201.2,1084.333,1454.333,1239.4,2342.0,3827.0,1355.333,10785.0,6719.0,4670.0,2000.0,3803.0,1382.0,623.0
2014-07-22,1195.167,68.81,999.667,720.5,1186.0,3466.0,3118.0,3741.0,895.0,594.4,336.3,820.0,771.1,1038.5,1303.0,790.6,1205.4,1103.833,1468.167,1259.8,2380.667,3848.0,1349.0,10783.333,6854.0,4673.0,2000.0,3788.0,1404.0,628.833
2014-07-23,1184.0,68.41,1003.333,721.833,1192.25,3475.0,3110.0,3711.0,896.25,593.5,339.9,822.25,773.5,1022.0,1320.0,795.7,1209.2,1112.0,1471.167,1269.0,2311.667,3798.0,1347.167,10760.0,6879.0,4666.0,1995.0,3767.0,1411.5,628.667
2014-07-24,1189.0,67.14,1016.667,718.5,1193.375,3492.0,3066.0,3682.5,891.25,593.6,348.5,820.5,780.0,1008.333,1315.0,797.0,1214.0,1098.333,1460.833,1270.8,2253.0,3729.5,1359.167,10765.0,6896.0,4674.0,1992.0,3774.0,1399.5,624.167
2014-07-25,1191.167,67.38,1116.667,723.0,1197.75,3678.0,3085.0,3682.0,915.0,595.4,358.3,827.0,789.6,1005.0,1348.0,796.4,1221.4,1095.5,1463.0,1302.6,2265.0,3752.0,1365.167,10916.667,6999.0,4713.0,2006.0,3796.0,1401.5,630.5
2014-07-28,1192.667,66.84,1108.333,725.667,1207.125,3692.0,3098.0,3674.0,912.5,606.8,359.7,827.25,806.7,1020.167,1340.0,788.0,1226.6,1096.5,1468.667,1301.4,2204.333,3764.0,1386.833,11100.0,7028.0,4709.5,2035.0,3798.5,1414.5,628.833
2014-07-29,1182.667,69.27,1116.667,729.333,1212.125,3650.0,3086.0,3703.5,922.5,604.8,356.8,836.25,819.4,1030.5,1343.5,796.6,1226.6,1098.0,1473.167,1305.6,2203.333,3778.0,1387.667,11323.333,7133.0,4738.5,2024.0,3800.0,1422.5,630.667
2014-07-30,1219.333,68.53,1163.333,727.333,1218.625,3630.0,2990.0,3759.0,940.0,610.0,358.2,835.25,818.0,1026.833,1335.0,797.4,1228.2,1087.833,1469.5,1309.8,2237.667,3784.0,1396.667,11325.0,7148.0,4732.5,2013.0,3815.5,1422.5,629.0
2014-07-31,1218.0,68.6,1153.333,728.667,1197.0,3598.0,2950.0,3652.0,937.5,615.6,354.4,833.0,808.7,999.5,1327.5,801.0,1227.4,1090.667,1443.5,1316.0,2246.667,3786.0,1420.0,11468.333,7180.0,4727.0,2015.0,3742.0,1415.0,628.0
2014-08-01,1200.667,68.28,1135.0,720.167,1188.75,3600.0,2934.0,3591.5,912.5,618.3,371.0,829.25,784.7,1006.667,1313.5,773.9,1217.4,1074.167,1450.167,1302.4,2222.0,3738.5,1414.0,11383.333,7115.0,4700.0,1998.0,3688.0,1398.0,626.167
2014-08-04,1182.333,67.49,1148.333,726.333,1183.25,3582.0,2934.0,3645.0,906.25,605.4,373.2,832.0,787.4,1008.333,1319.0,783.0,1208.2,1073.167,1452.667,1300.8,2229.667,3598.5,1395.833,11358.333,7253.0,4659.5,1971.0,3694.5,1435.5,627.0
2014-08-05,1173.333,67.58,1141.667,714.0,1169.875,3557.0,2901.0,3563.0,893.75,600.6,369.8,819.5,772.3,998.333,1300.5,757.9,1208.4,1054.333,1431.333,1286.0,2207.667,3612.5,1377.5,11188.333,7034.0,4659.5,1969.0,3658.5,1439.5,623.167
2014-08-06,1164.5,65.71,1113.333,711.167,1155.25,3541.0,2859.0,3485.0,886.25,589.3,362.4,821.5,763.2,983.167,1302.5,743.3,1197.8,1042.333,1422.5,1267.2,2202.333,3486.0,1356.0,11106.667,6708.0,4634.5,1951.0,3635.5,1440.5,622.167
2014-08-07,1168.333,68.24,1136.667,706.667,1160.25,3554.0,2861.0,3496.5,903.75,592.1,357.3,834.25,760.0,990.0,1313.0,742.7,1205.6,1037.0,1413.5,1270.2,2221.667,3520.5,1366.667,11116.667,6649.0,4601.5,1968.0,3620.0,1428.5,625.5
2014-08-08,1136.833,66.4,1115.0,683.0,1129.25,3449.0,2769.0,3362.5,840.0,572.7,349.1,816.5,740.7,953.333,1284.5,715.5,1181.0,1012.5,1389.833,1231.4,2106.0,3400.5,1333.0,10701.667,6486.0,4536.0,1937.0,3545.0,1409.0,607.833
2014-08-11,1151.667,67.08,1100.0,696.167,1150.25,3493.0,2836.0,3504.5,878.75,582.9,352.7,834.0,761.9,1000.833,1293.0,737.3,1188.0,1049.667,1427.667,1257.6,2167.0,3418.0,1351.0,11033.333,6617.0,4618.5,1951.0,3528.0,1439.0,618.167
2014-08-12,1151.5,66.54,1111.667,705.0,1147.375,3510.0,2866.0,3504.5,886.25,589.2,354.9,848.5,767.1,986.667,1301.0,731.1,1198.0,1047.333,1433.167,1265.4,2191.333,3404.5,1355.0,10961.667,6684.0,4637.0,1957.0,3531.0,1450.0,624.333
2014-08-13,1163.5,66.36,1098.333,710.0,1148.0,3495.0,2861.0,3497.5,896.25,592.0,363.1,851.0,775.2,987.667,1297.0,742.4,1199.8,1058.167,1432.833,1259.8,2192.667,3487.0,1361.667,10961.667,6684.0,4617.0,1957.0,3543.0,1441.0,619.333
2014-08-14,1156.333,67.71,1105.0,716.0,1150.5,3526.0,2924.0,3520.5,897.5,593.1,367.0,853.25,778.7,997.833,1313.5,747.8,1201.8,1075.0,1459.833,1276.2,2192.0,3528.0,1372.0,11001.667,6670.0,4660.0,1964.0,3548.5,1470.0,622.833
2014-08-15,1158.0,67.73,1105.0,716.833,1153.375,3542.0,2971.0,3548.0,886.25,588.9,374.8,849.75,775.3,993.833,1320.5,745.3,1198.2,1067.333,1456.833,1279.6,2228.333,3506.0,1371.667,11010.0,6531.0,4677.5,1965.0,3559.5,1493.5,624.833
2014-08-18,1155.0,66.93,1275.0,717.0,1160.125,3501.0,2955.0,3573.0,881.25,590.0,375.4,856.5,775.6,990.5,1326.5,738.0,1195.0,1068.333,1454.5,1277.4,2325.0,3521.5,1361.667,10898.333,6596.0,4665.5,1963.0,3536.5,1490.0,625.0
2014-08-19,1160.667,67.75,1248.333,724.0,1175.625,3569.0,3016.0,3620.0,897.5,590.7,382.7,858.5,782.0,988.833,1328.0,742.4,1197.0,1074.0,1458.5,1289.4,2325.333,3592.5,1375.333,10950.0,6872.0,4690.5,1968.0,3547.0,1496.5,627.667
2014-08-20,1166.333,69.08,1226.667,724.5,1165.5,3575.0,3017.0,3614.5,901.25,589.8,387.4,857.75,776.5,995.167,1329.5,737.6,1190.2,1064.5,1454.333,1295.0,2345.0,3642.5,1380.667,10933.333,6823.0,4686.5,1967.0,3559.5,1495.5,618.333
2014-08-21,1193.167,69.66,1258.333,728.333,1173.375,3600.0,3028.0,3631.0,923.75,601.8,390.4,863.75,779.3,1011.167,1336.0,735.8,1198.0,1083.167,1464.833,1298.8,2340.0,3676.0,1399.333,10995.0,6960.0,4720.0,1989.0,3636.5,1515.0,621.833
2014-08-22,1190.667,69.1,1220.0,723.833,1160.5,3582.0,3009.0,3630.5,913.75,602.0,390.9,858.25,775.6,1016.0,1327.0,727.7,1188.6,1084.5,1446.667,1304.4,2362.0,3679.0,1394.333,10966.667,7052.0,4722.5,1985.0,3688.0,1515.5,621.5
2014-08-25,1191.667,69.1,1108.333,727.667,1170.125,3589.0,3003.0,3636.0,927.5,603.9,394.4,860.75,788.6,1025.0,1335.5,736.4,1197.0,1070.833,1442.667,1308.0,2382.0,3698.5,1396.667,11118.333,7093.0,4716.0,1986.0,3675.5,1511.0,617.5
2014-08-26,1181.0,69.19,1106.667,728.5,1163.125,3560.0,2982.0,3618.0,920.0,597.8,391.2,860.0,783.4,1010.333,1336.0,739.4,1198.0,1064.833,1433.833,1308.6,2351.667,3630.5,1386.5,11000.0,7046.0,4701.0,1979.0,3660.0,1519.5,613.333
2014-08-27,1179.667,69.04,1108.333,729.833,1145.5,3576.0,2933.0,3609.0,926.25,598.9,391.3,858.0,788.5,1004.667,1348.5,731.5,1195.8,1070.333,1402.833,1302.6,2372.333,3658.5,1383.667,11021.667,7163.0,4719.5,1975.0,3645.5,1522.5,614.0
2014-08-28,1177.167,70.38,1110.0,723.833,1126.125,3542.0,2931.0,3581.0,931.25,596.9,393.2,850.25,786.1,993.333,1337.0,716.4,1187.0,1067.833,1404.0,1298.6,2374.0,3631.0,1382.333,10888.333,7258.0,4718.0,1979.0,3608.0,1523.0,611.833
2014-08-29,1171.0,69.8,1098.333,717.167,1128.25,3480.0,2916.0,3564.0,928.75,598.2,398.0,848.0,786.5,999.833,1322.5,713.7,1185.6,1057.167,1390.833,1291.2,2377.0,3753.0,1400.167,10850.0,7170.0,4750.0,1979.0,3569.0,1498.0,612.667
2014-09-01,1157.167,69.51,1091.667,722.5,1144.375,3468.0,2938.0,3558.5,930.0,600.0,403.1,858.5,785.5,1000.0,1343.5,710.1,1191.2,1055.333,1385.333,1308.4,2407.667,3723.0,1406.333,10846.667,7142.0,4779.5,1986.0,3579.0,1527.0,615.5
2014-09-02,1173.0,69.77,1060.0,728.667,1163.25,3528.0,2964.0,3583.0,957.5,606.7,403.8,861.25,803.8,1016.667,1348.5,729.8,1212.0,1065.667,1407.667,1324.0,2429.667,3770.5,1431.667,11055.0,7206.0,4783.0,2020.0,3632.0,1515.5,617.833
2014-09-03,1184.0,69.86,1051.667,731.333,1173.125,3593.0,2940.0,3608.5,968.75,614.8,414.6,864.0,809.8,1029.0,1351.5,714.2,1215.4,1068.667,1401.333,1326.2,2420.667,3768.5,1440.5,11245.0,7236.0,4772.0,2035.0,3625.0,1514.5,616.667
2014-09-04,1185.0,69.12,1041.667,727.167,1168.5,3610.0,2931.0,3660.0,961.25,611.4,411.2,860.5,801.0,1027.167,1348.5,712.8,1217.4,1075.0,1389.333,1323.6,2431.667,3738.5,1432.833,11323.333,7090.0,4711.5,2030.0,3603.0,1517.0,615.167
2014-09-05,1184.833,68.79,1053.333,722.833,1185.125,3686.0,2901.0,3657.0,968.75,606.2,403.2,852.75,803.6,1026.0,1345.5,713.5,1223.0,1068.667,1377.333,1324.0,2422.333,3734.0,1432.0,11345.0,7035.0,4696.0,2017.0,3602.0,1503.5,613.667
2014-09-08,1184.333,69.14,1046.667,731.833,1186.75,3732.0,2921.0,3691.5,975.0,610.4,403.5,857.0,806.8,1032.167,1359.0,708.7,1221.4,1073.667,1375.0,1334.2,2437.0,3814.0,1442.833,11320.0,7129.0,4732.5,2024.0,3583.5,1497.5,616.833
2014-09-09,1197.5,69.59,1040.0,732.0,1207.75,3747.0,2894.0,3693.0,961.25,606.0,408.4,858.5,806.9,1043.167,1357.0,695.9,1225.4,1083.167,1360.0,1349.2,2434.667,3984.5,1436.5,11300.0,7097.0,4771.0,2020.0,3619.5,1502.5,615.167
2014-09-10,1209.167,70.6,1050.0,744.5,1217.5,3753.0,2943.0,3691.5,960.0,609.7,409.7,862.5,814.1,1050.833,1361.5,706.9,1234.0,1089.0,1370.167,1352.8,2433.667,3975.0,1445.5,11225.0,7145.0,4801.5,2029.0,3665.5,1510.5,616.333
2014-09-11,1221.167,70.65,1073.333,746.333,1213.0,3759.0,2919.0,3667.0,960.0,618.6,420.9,867.5,814.1,1069.5,1363.0,696.0,1243.6,1099.167,1346.667,1352.6,2436.0,4090.0,1467.167,11378.333,7125.0,4792.5,2038.0,3697.5,1544.5,619.0
2014-09-12,1229.0,69.38,1071.667,747.5,1205.125,3731.0,2908.0,3675.5,958.75,621.9,425.4,870.75,820.0,1067.167,1371.5,681.6,1260.6,1100.333,1355.5,1342.2,2459.667,4182.5,1474.667,11375.0,7137.0,4806.5,2042.0,3690.0,1594.0,616.667
2014-09-15,1229.0,69.38,1071.667,747.5,1205.125,3731.0,2908.0,3675.5,958.75,621.9,425.4,870.75,820.0,1067.167,1371.5,681.6,1260.6,1100.333,1355.5,1342.2,2459.667,4182.5,1474.667,11375.0,7137.0,4806.5,2042.0,3690.0,1594.0,616.667
2014-09-16,1216.667,69.56,1063.333,751.5,1188.125,3700.0,2914.0,3644.5,966.25,614.6,432.6,879.25,820.0,1072.0,1381.5,694.6,1261.0,1075.667,1359.667,1364.6,2384.667,4328.5,1454.833,11265.0,7007.0,4827.0,2014.0,3623.5,1590.5,618.167
2014-09-17,1212.5,69.72,1066.667,750.5,1190.625,3686.0,2864.0,3635.0,970.0,609.7,424.7,875.75,808.4,1076.5,1380.0,702.4,1261.8,1085.667,1354.5,1369.8,2411.333,4281.0,1443.333,11455.0,6906.0,4829.5,1990.0,3606.0,1584.0,605.167
2014-09-18,1237.5,69.43,1061.667,763.667,1203.125,3769.0,2886.0,3603.5,990.0,621.2,388.0,878.0,828.2,1087.333,1383.5,706.7,1289.0,1105.0,1367.5,1379.8,2453.667,4345.0,1466.167,11668.333,6935.0,4861.0,1997.0,3640.5,1583.5,606.5
2014-09-19,1252.0,68.36,1073.333,770.833,1219.75,3864.0,2907.0,3614.5,1000.0,629.3,384.2,888.5,830.9,1107.667,1403.0,702.0,1298.8,1124.167,1371.667,1430.0,2497.0,4370.0,1487.667,12083.333,7090.0,4893.5,2007.0,3676.5,1600.5,612.5
2014-09-22,1257.833,68.03,1055.0,777.167,1225.5,3853.0,2885.0,3578.5,990.0,636.4,379.3,900.0,834.2,1098.0,1422.0,699.4,1298.4,1141.833,1377.5,1429.0,2451.0,4103.5,1501.167,11990.0,6991.0,4928.0,2006.0,3670.5,1596.0,613.833
