Date,LSEG.L,VOD.L,BP.L,EXPN.L,IMB.L,AZN.L,LLOY.L,ULVR.L,SHEL.L,HSBA.L,CRH.L,GSK.L,CPG.L,BATS.L,AHT.L,FLTR.L,NG.L,RIO.L,RKT.L,NWG.L,SSE.L,AAL.L,STAN.L,BA.L,REL.L,BARC.L,TSCO.L,DGE.L,PRU.L,GLEN.L
2021-08-20,8036.0,122.68,287.85,3199.0,1557.0,8731.0,43.985,4422.738,1392.4,396.15,3756.0,1526.55,1475.0,2711.5,5490.0,13720.0,979.0,5226.0,5627.0,229.169,1666.5,2813.785,447.7,573.8,2175.0,179.32,246.5,3523.0,1410.873,309.6
2021-08-23,8092.0,122.32,295.0,3208.0,1558.5,8624.0,43.955,4401.349,1422.2,395.25,3757.0,1513.454,1473.5,2706.0,5574.0,13700.0,968.0,5254.0,5580.0,229.169,1635.0,2855.475,450.0,572.0,2180.0,180.6,251.5,3531.5,1450.158,317.5
2021-08-24,8138.0,122.4,298.85,3207.0,1524.5,8530.0,43.76,4366.057,1434.6,390.4,3755.0,1494.717,1497.0,2688.0,5542.0,13945.0,963.6,5410.0,5559.0,229.6,1651.0,2934.439,448.0,571.6,2178.0,181.82,251.05,3527.0,1474.893,325.7
2021-08-25,8054.0,122.98,298.35,3200.0,1525.0,8553.0,44.515,4320.605,1432.4,398.8,3773.0,1493.71,1508.5,2702.0,5576.0,14435.0,950.5,5422.0,5550.0,232.4,1645.5,2977.11,461.9,568.0,2165.0,185.14,251.55,3519.5,1495.748,328.95
2021-08-26,7978.0,122.5,296.55,3184.0,1537.5,8580.0,44.225,4344.668,1432.2,395.45,3921.0,1489.479,1499.5,2694.0,5580.0,14375.0,943.6,5316.0,5558.0,234.231,1627.5,2936.892,459.1,569.0,2176.0,184.54,253.0,3481.5,1485.563,325.1
2021-08-27,8024.0,122.74,302.5,3201.0,1529.5,8565.0,44.09,4325.952,1453.8,394.95,3887.0,1486.457,1503.5,2699.0,5614.0,14260.0,937.9,5404.0,5541.0,235.523,1620.0,3025.175,457.8,571.0,2177.0,185.8,254.85,3487.5,1481.198,332.55
2021-08-30,8024.0,122.74,302.5,3201.0,1529.5,8565.0,44.09,4325.952,1453.8,394.95,3887.0,1486.457,1503.5,2699.0,5614.0,14260.0,937.9,5404.0,5541.0,235.523,1620.0,3025.175,457.8,571.0,2177.0,185.8,254.85,3487.5,1481.198,332.55
2021-08-31,7956.0,121.96,296.95,3204.0,1541.5,8514.0,43.775,4327.021,1431.6,386.2,3867.0,1472.757,1500.5,2729.0,5690.0,14115.0,941.3,5382.0,5539.0,229.492,1632.5,3010.461,454.8,568.4,2182.0,184.9,255.15,3494.0,1469.558,327.4
2021-09-01,8062.0,122.26,294.25,3240.0,1537.5,8516.0,44.02,4324.883,1428.2,386.75,3842.0,1482.226,1524.5,2705.5,5750.0,14260.0,946.3,5332.0,5585.0,229.061,1652.5,3008.99,458.2,566.2,2195.0,183.98,256.0,3553.0,1481.0,329.3
2021-09-02,8084.0,121.26,299.9,3252.0,1545.5,8614.0,43.625,4236.118,1455.4,387.25,3819.0,1487.061,1514.0,2719.0,5830.0,14280.0,944.0,5406.0,5590.0,230.462,1652.0,3015.856,459.8,568.2,2203.0,185.48,256.6,3556.0,1536.5,329.15
2021-09-03,8068.0,120.82,296.6,3247.0,1555.5,8509.0,43.41,4254.299,1433.6,384.45,3826.0,1489.681,1496.5,2711.0,5734.0,14580.0,941.5,5408.0,5689.0,230.462,1662.0,3032.042,453.4,564.2,2191.0,184.7,255.7,3530.5,1537.0,333.05
2021-09-06,8202.0,121.6,298.45,3313.0,1569.5,8645.0,43.775,4279.966,1443.2,387.25,3824.0,1499.15,1482.5,2738.0,5788.0,14600.0,936.4,5337.0,5720.0,231.754,1650.5,3019.78,459.3,564.4,2213.0,185.6,257.4,3561.5,1553.5,338.2
2021-09-07,8200.0,122.28,298.4,3292.0,1552.0,8470.0,43.25,4266.062,1442.2,382.5,3784.0,1481.622,1478.0,2722.5,5802.0,14780.0,930.5,5360.0,5844.0,230.031,1630.0,3036.946,459.1,556.8,2205.0,185.38,258.4,3516.0,1552.5,337.6
2021-09-08,8198.0,121.84,298.25,3270.0,1552.5,8314.0,42.405,4301.89,1434.2,380.55,3733.0,1463.691,1442.5,2723.0,5744.0,14500.0,948.1,5305.0,5814.0,226.477,1634.5,2989.371,452.5,555.0,2203.0,182.42,257.0,3512.5,1531.0,334.2
2021-09-09,8092.0,118.88,294.7,3252.0,1527.5,8204.0,42.505,4240.931,1417.8,376.45,3721.0,1437.298,1438.0,2663.0,5746.0,14470.0,943.0,5163.0,5707.0,224.969,1618.5,2970.243,443.4,556.0,2186.0,181.74,254.65,3487.0,1484.5,332.15
2021-09-10,8126.0,116.76,295.65,3335.0,1533.5,8173.0,42.565,4233.979,1418.8,375.4,3681.0,1430.045,1448.0,2655.5,5834.0,14515.0,935.9,5264.0,5684.0,223.031,1612.5,3012.913,440.0,554.4,2178.0,180.26,254.4,3511.5,1484.0,336.0
2021-09-13,8092.0,117.72,302.3,3316.0,1538.0,8098.0,43.628,4276.499,1452.2,380.35,3743.0,1425.814,1458.0,2658.5,5834.0,14496.453,959.7,5287.0,5730.0,226.154,1631.5,3034.003,449.6,555.0,2188.0,184.14,256.2,3531.5,1479.0,339.9
2021-09-14,8106.0,116.06,300.0,3342.0,1525.5,8130.0,43.555,4285.848,1450.0,372.9,3740.0,1424.605,1436.0,2659.0,5860.0,14575.0,966.3,5179.0,5821.0,224.108,1659.0,2939.344,439.2,551.6,2194.0,180.94,255.8,3509.0,1451.5,335.9
2021-09-15,8038.0,114.66,309.25,3299.0,1552.5,8125.0,44.14,4244.674,1476.2,372.45,3721.0,1407.883,1448.5,2669.5,5854.0,14470.0,959.7,5219.0,5895.0,226.477,1650.5,2897.164,440.9,549.0,2166.0,179.86,254.7,3458.5,1451.0,340.4
2021-09-16,8140.0,115.0,305.95,3347.0,1551.0,8141.0,44.77,4220.076,1464.2,368.9,3748.0,1405.264,1488.5,2663.5,6162.0,15025.0,967.0,5010.0,5893.0,228.308,1675.0,2764.739,441.3,554.2,2198.0,182.7,257.15,3467.0,1462.0,333.0
2021-09-17,8010.0,114.32,304.65,3312.0,1536.0,8063.0,45.045,4190.131,1456.0,376.05,3642.0,1398.414,1467.5,2658.0,5988.0,15315.0,965.2,4829.5,5862.0,229.385,1634.5,2541.579,442.0,560.2,2196.0,182.72,255.95,3458.0,1445.5,327.2
2021-09-20,7840.0,114.14,303.7,3310.0,1519.5,8559.0,43.145,4264.993,1436.8,361.7,3576.0,1414.33,1486.0,2641.5,5710.0,14760.0,956.7,4714.0,5925.0,223.462,1641.5,2423.377,411.0,558.0,2195.0,174.92,254.45,3437.0,1324.5,314.8
2021-09-21,7974.0,114.04,308.8,3329.0,1537.0,8710.0,42.475,4291.729,1489.0,359.75,3603.0,1429.441,1453.0,2666.0,5816.0,15270.0,957.7,4707.0,5919.0,222.708,1661.0,2426.81,410.0,557.6,2220.0,175.02,257.2,3481.0,1363.5,312.0
2021-09-22,7964.0,115.4,316.75,3388.0,1555.0,8617.0,43.98,4298.681,1517.8,375.4,3672.0,1439.514,1464.5,2693.0,5988.0,15890.0,947.0,4841.0,5875.0,230.031,1652.0,2513.132,429.4,563.2,2226.0,181.22,261.65,3511.0,1421.0,324.2
2021-09-23,7942.0,114.34,317.75,3338.0,1547.5,8668.0,45.06,4268.202,1523.8,376.85,3680.0,1424.404,1468.5,2670.5,5950.0,15605.0,934.9,4858.0,5830.0,234.015,1645.0,2549.426,434.0,560.4,2215.0,183.96,259.55,3505.5,1390.0,329.3
2021-09-24,7826.0,113.8,320.2,3281.0,1544.0,8845.0,45.43,4267.132,1529.2,375.45,3650.0,1398.213,1483.0,2658.0,5866.0,15365.0,919.4,4830.5,5853.0,234.338,1628.5,2548.445,428.7,561.8,2195.0,183.74,257.5,3484.0,1392.0,330.5
2021-09-27,7554.0,115.88,331.3,3138.0,1540.0,8567.0,45.84,4240.396,1597.6,385.95,3614.0,1397.407,1536.5,2673.5,5736.0,15235.0,908.9,4803.0,5782.0,237.677,1625.5,2539.617,435.1,566.6,2148.0,187.78,257.9,3498.0,1429.0,336.55
2021-09-28,7352.0,114.98,336.6,3105.0,1552.5,8474.0,45.5,4291.195,1641.8,385.35,3542.0,1393.176,1514.0,2700.5,5608.0,15185.0,895.3,4775.5,5780.0,238.108,1594.5,2468.009,433.7,566.6,2125.0,186.32,256.35,3525.0,1421.0,344.25
2021-09-29,7406.0,115.5,338.3,3108.0,1562.0,8833.0,46.435,4345.737,1651.2,393.5,3533.0,1415.338,1542.0,2736.5,5680.0,15155.0,898.3,4820.5,5845.0,241.769,1600.0,2507.737,437.2,570.8,2157.0,187.78,256.5,3561.5,1447.5,347.8
2021-09-30,7450.0,113.3,340.3,3109.0,1558.5,8958.0,46.57,4283.174,1655.0,390.05,3490.0,1413.927,1524.0,2604.0,5646.0,14680.0,884.6,4913.5,5830.0,242.2,1571.0,2572.478,436.0,565.2,2147.0,189.6,253.3,3606.0,1455.0,351.85
2021-10-01,7448.0,112.2,337.95,3108.0,1527.0,8773.0,45.24,4248.951,1647.8,388.65,3438.0,1395.795,1558.5,2539.5,5612.0,14820.0,895.2,4808.0,5704.0,240.046,1584.0,2553.84,432.3,565.0,2170.0,187.88,247.95,3531.0,1450.5,350.7
2021-10-04,7412.0,113.78,344.45,3056.0,1557.0,8826.0,44.8,4222.75,1672.6,384.2,3410.0,1394.989,1516.0,2567.0,5504.0,14500.0,902.9,4812.5,5656.0,240.154,1567.5,2541.088,428.7,564.0,2139.0,187.28,251.65,3519.5,1439.0,355.0
2021-10-05,7468.0,114.66,350.65,3094.0,1553.5,8856.0,46.52,4190.666,1699.2,393.0,3380.0,1398.213,1530.0,2550.0,5638.0,14580.0,910.4,4807.0,5571.0,247.477,1573.0,2551.878,441.8,565.0,2163.0,194.6,253.0,3538.0,1473.5,367.6
2021-10-06,7446.0,111.62,341.55,3047.0,1495.0,8778.0,46.05,4147.353,1652.6,406.3,3372.0,1390.557,1493.5,2525.5,5574.0,14290.0,903.6,4784.5,5505.0,245.646,1552.0,2477.818,450.5,562.8,2145.0,191.9,268.05,3511.0,1479.5,360.2
2021-10-07,7602.0,112.44,344.8,3115.0,1498.5,8877.0,46.5,4143.075,1672.4,416.05,3468.0,1411.107,1503.5,2534.0,5660.0,14485.0,896.4,4950.5,5483.0,242.308,1544.0,2605.829,472.0,569.6,2166.0,193.74,273.15,3551.5,1505.0,358.4
2021-10-08,7650.0,112.1,353.55,3113.0,1519.5,8889.0,46.86,4135.054,1708.6,419.55,3456.0,1409.293,1504.5,2537.0,5624.0,14355.0,890.0,4929.0,5488.0,243.6,1545.5,2639.671,480.8,575.0,2146.0,195.16,275.6,3543.5,1501.5,355.3
2021-10-11,7624.0,111.76,360.3,3115.0,1527.0,9003.0,47.93,4133.45,1736.8,430.8,3410.0,1403.048,1505.0,2540.5,5544.0,14230.0,886.9,5101.0,5452.0,248.769,1554.5,2777.001,491.7,585.8,2155.0,197.68,270.35,3552.5,1488.0,367.0
2021-10-12,7754.0,111.02,358.2,3109.0,1536.0,8896.0,48.525,4119.012,1731.2,429.0,3376.0,1415.338,1472.5,2539.5,5550.0,14210.0,889.9,5005.0,5505.0,247.477,1575.0,2737.273,491.2,591.4,2150.0,197.46,270.1,3563.5,1458.0,371.0
2021-10-13,7930.0,110.14,354.95,3168.0,1549.5,8855.0,47.76,4133.985,1721.0,424.55,3370.0,1411.308,1486.0,2569.5,5714.0,14450.0,902.0,4930.0,5463.0,245.861,1589.5,2730.897,477.8,592.6,2166.0,192.92,269.35,3596.0,1435.5,372.25
2021-10-14,7834.0,111.12,357.7,3220.0,1561.0,8814.0,48.44,4149.492,1744.8,426.0,3416.0,1412.114,1490.5,2593.0,5818.0,14325.0,901.4,5111.0,5488.0,247.154,1589.0,2824.576,485.4,597.0,2192.0,194.4,266.0,3639.0,1451.5,384.8
2021-10-15,7908.0,110.44,363.6,3203.0,1570.5,8795.0,49.115,4121.151,1772.0,434.2,3436.0,1409.898,1490.0,2599.0,5928.0,14620.0,897.2,5038.0,5448.0,251.892,1573.0,2856.456,492.5,599.4,2187.0,197.82,267.9,3615.5,1454.5,390.55
2021-10-18,7922.0,109.44,361.45,3229.0,1556.5,8699.0,49.275,4105.109,1768.2,432.8,3437.0,1405.868,1457.0,2583.5,5934.0,14380.0,905.9,5002.0,5500.0,251.138,1585.5,2772.096,493.2,593.8,2192.0,199.46,269.5,3607.5,1433.0,392.45
2021-10-19,8062.0,109.4,361.95,3265.0,1558.0,8739.0,49.4,4050.032,1778.4,432.1,3467.0,1417.554,1464.5,2580.0,5930.0,14380.0,903.8,5050.0,5391.0,251.569,1588.0,2785.339,494.3,592.6,2202.0,199.52,274.25,3606.5,1446.0,380.7
2021-10-20,7954.0,112.0,363.1,3286.0,1578.5,8768.0,49.05,4084.255,1786.0,433.3,3484.0,1418.561,1457.0,2603.5,5870.0,14275.0,913.9,4885.5,5426.0,250.385,1621.0,2783.867,489.0,596.0,2215.0,198.44,272.15,3643.5,1445.0,377.95
2021-10-21,8084.0,110.88,356.2,3293.0,1572.5,8863.0,48.32,4131.846,1756.2,434.75,3430.0,1421.18,1455.0,2599.0,5850.0,14200.0,907.5,4649.0,5534.0,246.077,1617.5,2709.807,484.8,585.4,2250.0,196.9,270.7,3606.5,1450.5,368.55
2021-10-22,7600.0,110.82,355.0,3290.0,1582.0,8996.0,48.725,4163.395,1749.2,434.8,3440.0,1431.254,1442.0,2600.0,5862.0,14410.0,912.2,4672.5,5515.0,248.015,1627.5,2704.412,488.9,589.6,2246.0,198.86,270.75,3639.5,1457.0,367.0
2021-10-25,7448.0,110.72,360.65,3286.0,1563.5,8942.0,48.775,4148.957,1775.8,443.05,3481.0,1435.082,1440.0,2583.0,5858.0,14130.0,911.5,4766.5,5471.0,249.846,1615.5,2758.854,489.1,574.0,2227.0,200.6,273.7,3620.5,1464.0,371.9
2021-10-26,7390.0,112.56,359.2,3327.0,1579.0,9003.0,49.0,4190.131,1773.8,447.15,3505.0,1444.752,1494.5,2594.0,5976.0,14575.0,922.8,4725.0,5789.0,252.323,1627.0,2764.739,495.5,562.8,2243.0,202.8,273.9,3629.0,1489.0,369.9
2021-10-27,7292.0,112.02,357.6,3316.0,1582.5,8994.0,48.96,4163.395,1765.6,444.7,3489.0,1452.408,1524.0,2599.5,5992.0,14270.0,936.7,4657.5,5832.0,250.923,1662.0,2709.807,491.7,558.2,2254.0,199.46,271.55,3613.5,1491.5,360.1
2021-10-28,7150.0,108.98,352.05,3320.0,1553.5,9060.0,49.58,4170.881,1713.2,440.4,3500.0,1510.029,1539.5,2584.5,6130.0,14005.0,945.3,4596.0,5946.0,249.2,1682.0,2710.788,488.5,555.4,2259.0,199.28,269.6,3634.0,1485.5,359.4
2021-10-29,7100.0,108.04,350.2,3347.0,1542.0,9094.0,50.22,4183.714,1681.0,441.5,3506.0,1519.7,1550.0,2546.5,6124.0,13795.0,935.4,4560.5,5925.0,238.108,1643.5,2729.426,494.9,551.8,2264.0,202.25,269.9,3632.0,1494.5,365.25
2021-11-01,7150.0,109.36,357.0,3384.0,1549.5,9138.0,51.11,4202.43,1683.2,446.5,3551.0,1555.763,1566.5,2552.5,6192.0,14035.0,947.0,4560.5,5983.0,241.769,1675.0,2758.854,505.8,553.6,2274.0,200.85,271.95,3656.5,1497.0,365.9
2021-11-02,7166.0,108.46,344.95,3388.0,1548.0,9427.0,51.03,4233.979,1661.6,444.55,3610.0,1576.112,1570.5,2539.5,6244.0,12955.0,948.3,4460.5,6078.0,240.585,1674.5,2668.118,466.1,554.0,2307.0,198.46,272.0,3713.5,1482.0,354.25
2021-11-03,7050.0,106.94,334.85,3390.0,1549.5,9340.0,50.5,4218.472,1628.6,444.5,3659.0,1582.156,1558.5,2518.5,6218.0,12875.0,947.1,4461.0,5996.0,242.2,1655.5,2707.845,461.5,560.6,2322.0,199.52,273.55,3715.0,1476.0,355.5
2021-11-04,7080.0,110.16,339.5,3480.0,1565.0,9443.0,48.25,4170.881,1658.0,433.5,3666.0,1581.954,1552.0,2512.5,6370.0,12645.0,955.7,4435.5,6070.0,228.631,1661.5,2700.979,447.4,567.0,2365.0,191.5,275.6,3770.5,1468.5,354.0
2021-11-05,7118.0,111.36,345.4,3459.0,1565.5,9309.0,49.105,4170.881,1683.4,437.25,3674.0,1587.596,1602.0,2544.0,6258.0,12670.0,950.0,4424.5,6030.0,233.477,1649.5,2675.475,458.5,574.0,2350.0,192.38,275.35,3778.5,1475.5,353.4
2021-11-08,7098.0,110.96,345.25,3458.0,1553.5,9331.0,49.16,4149.492,1686.2,434.15,3744.0,1569.665,1589.0,2531.5,6386.0,12480.0,951.2,4474.0,6047.0,234.123,1638.0,2714.221,451.9,571.6,2330.0,192.44,274.85,3746.0,1489.0,360.45
2021-11-09,7046.0,111.78,344.45,3449.0,1530.5,9289.0,48.38,4178.902,1677.0,429.7,3732.0,1571.277,1580.5,2545.5,6260.0,12460.0,942.6,4440.5,6125.0,230.462,1615.0,2677.437,448.4,567.8,2338.0,190.0,278.5,3741.0,1480.0,355.45
2021-11-10,7108.0,112.26,347.8,3475.0,1548.5,9384.0,49.28,4190.131,1681.2,431.3,3755.0,1601.9,1594.0,2580.5,6302.0,12510.0,964.7,4445.0,6207.0,231.861,1659.0,2684.303,451.7,570.0,2360.0,192.76,284.95,3766.0,1498.5,355.35
2021-11-11,6992.0,114.02,345.15,3465.0,1545.0,9444.0,49.88,4191.201,1664.8,433.55,3772.0,1601.497,1576.5,2590.5,6404.0,12170.0,968.8,4597.0,6220.0,237.462,1656.0,2841.742,457.9,571.0,2363.0,196.6,283.7,3801.5,1499.5,370.0
2021-11-12,6938.0,113.56,340.9,3485.0,1563.5,8801.0,49.23,4187.458,1641.2,434.2,3786.0,1605.124,1543.5,2613.0,6450.0,12175.0,977.8,4562.5,6242.0,235.523,1650.0,2835.856,461.6,570.8,2380.0,195.3,285.0,3826.0,1509.0,367.9
2021-11-15,7166.0,112.5,341.55,3480.0,1598.0,8968.0,49.63,4178.902,1676.4,436.7,3763.0,1599.08,1529.5,2619.0,6378.0,12120.0,981.6,4514.0,6225.0,236.492,1656.5,2795.638,474.5,570.8,2358.0,196.0,285.9,3817.0,1504.0,362.15
2021-11-16,7094.0,117.92,344.55,3512.0,1569.0,8602.0,49.97,4143.61,1700.8,440.0,3754.0,1569.463,1526.5,2593.5,6340.0,11900.0,974.4,4453.5,6182.0,240.585,1658.0,2787.301,468.3,563.6,2340.0,195.78,280.65,3862.5,1492.5,363.7
2021-11-17,6666.0,114.18,342.0,3373.0,1564.0,8590.0,49.985,4123.29,1689.4,439.6,3726.0,1570.471,1535.5,2574.5,6330.0,11690.0,975.0,4453.0,6083.0,241.554,1587.0,2822.614,466.6,565.2,2340.0,195.7,277.85,3881.5,1488.5,371.95
2021-11-18,6680.0,115.04,336.45,3446.0,1575.5,8381.0,49.89,4088.533,1660.8,439.0,3699.0,1523.125,1561.0,2565.5,6338.0,11505.0,986.5,4375.5,6106.0,240.046,1592.5,2745.121,461.0,568.8,2340.0,195.34,279.35,3892.5,1468.0,368.8
2021-11-19,6704.0,113.62,326.55,3400.0,1584.0,8479.0,49.055,4116.339,1609.4,431.7,3670.0,1532.796,1479.5,2544.5,6306.0,11545.0,983.5,4455.0,6248.0,237.569,1596.5,2789.753,451.5,565.0,2367.0,190.96,278.85,3878.0,1451.0,369.45
2021-11-22,6684.0,117.24,334.4,3387.0,1610.5,8443.0,49.73,4125.964,1615.4,436.95,3657.0,1537.429,1472.5,2579.5,6314.0,11375.0,985.0,4539.5,6213.0,240.908,1580.5,2821.142,455.0,563.8,2367.0,194.74,280.9,3901.5,1436.0,372.5
2021-11-23,6734.0,115.98,339.4,3336.0,1619.0,8480.0,49.835,4173.555,1638.2,442.95,3783.0,1544.682,1555.5,2586.0,6192.0,11040.0,992.4,4670.5,6214.0,239.508,1582.5,2824.085,455.7,568.6,2331.0,193.78,279.8,3867.0,1435.0,375.65
2021-11-24,6810.0,117.78,344.5,3347.0,1617.0,8471.0,49.515,4179.972,1657.6,443.35,3831.0,1550.928,1535.0,2582.5,6160.0,10815.0,998.3,4718.0,6202.0,240.585,1590.5,2811.333,452.3,563.8,2343.0,193.36,280.5,3875.0,1431.0,375.5
2021-11-25,6824.0,114.1,344.75,3394.0,1594.0,8508.0,49.685,4250.021,1649.6,443.8,3829.0,1551.331,1584.0,2611.5,6292.0,10915.0,1007.0,4668.0,6197.0,242.308,1604.0,2791.224,451.7,561.2,2350.0,195.5,280.35,3912.0,1419.5,372.5
2021-11-26,6850.0,109.62,317.65,3323.0,1549.0,8411.0,46.0,4225.958,1556.2,414.05,3709.0,1521.916,1453.5,2541.0,6084.0,10300.0,1002.2,4542.5,6186.0,224.215,1564.0,2584.739,411.6,549.8,2309.0,181.66,279.15,3759.5,1303.5,352.0
2021-11-29,6870.0,110.12,327.7,3383.0,1563.0,8367.0,46.8,4193.34,1594.8,416.45,3679.0,1536.22,1522.0,2556.0,6130.0,10325.0,1001.2,4621.5,6164.0,226.585,1558.0,2632.314,414.2,549.8,2343.0,183.28,279.0,3823.5,1294.5,357.15
2021-11-30,6502.0,109.34,325.45,3380.0,1542.0,8276.0,46.8,4127.033,1577.0,419.35,3656.0,1536.22,1462.5,2530.0,6044.0,10190.0,1006.6,4612.0,6110.0,228.954,1552.0,2719.126,416.2,548.2,2337.0,184.22,276.75,3799.5,1276.0,357.1
2021-12-01,6752.0,111.06,332.9,3431.0,1563.5,8314.0,47.69,4122.221,1607.0,429.2,3705.0,1552.54,1499.0,2561.5,6222.0,10440.0,1007.0,4691.5,6136.0,232.185,1583.0,2789.753,429.6,553.6,2345.0,189.68,278.15,3846.0,1314.0,369.8
2021-12-02,6582.0,110.06,336.6,3458.0,1548.0,8231.0,46.925,4140.937,1633.2,431.6,3680.0,1545.287,1513.5,2548.5,6112.0,10130.0,985.8,4721.0,6160.0,234.015,1584.5,2746.592,428.1,551.6,2344.0,187.24,277.85,3841.5,1270.5,354.65
2021-12-03,6524.0,110.38,340.85,3450.0,1559.0,8191.0,46.48,4148.422,1651.4,429.7,3678.0,1545.891,1511.5,2583.5,6090.0,10030.0,1002.4,4578.5,6185.0,233.477,1607.5,2665.175,425.9,550.8,2344.0,186.66,280.1,3846.5,1281.0,351.9
2021-12-06,6590.0,112.88,346.5,3530.0,1573.0,8363.0,46.275,4199.756,1681.4,437.3,3774.0,1566.24,1546.0,2625.5,6198.0,10625.0,1024.8,4592.5,6220.0,233.262,1630.5,2758.854,434.7,558.8,2379.0,187.06,280.65,3948.0,1306.5,357.2
2021-12-07,6712.0,111.88,350.9,3602.0,1582.0,8223.0,47.485,4227.562,1695.6,443.5,3874.0,1587.394,1558.5,2652.5,6442.0,11040.0,1028.0,4813.0,6152.0,239.185,1629.0,2937.873,438.9,558.2,2424.0,186.72,284.3,4016.0,1320.0,368.35
2021-12-08,6758.0,113.1,348.7,3607.0,1588.0,8284.0,47.365,4228.097,1691.2,440.3,3845.0,1603.512,1564.0,2684.0,6424.0,11245.0,1038.0,4738.5,6206.0,238.646,1637.5,2933.949,433.3,554.2,2408.0,185.9,282.75,3976.5,1328.5,370.3
2021-12-09,6642.0,113.2,343.55,3649.0,1582.5,8362.0,46.695,4258.577,1669.2,440.45,3810.0,1608.952,1547.5,2691.0,6328.0,11095.0,1049.0,4775.0,6169.0,235.954,1649.5,2916.292,430.4,550.0,2416.0,182.84,283.0,3949.5,1315.0,368.9
2021-12-10,6742.0,113.2,342.6,3620.0,1585.5,8193.0,46.335,4294.403,1659.8,438.65,3794.0,1623.861,1524.5,2759.0,6200.0,11000.0,1050.8,4754.0,6170.0,232.615,1632.5,2860.379,424.8,550.0,2402.0,182.5,284.4,3948.0,1298.0,367.9
2021-12-13,6686.0,112.46,335.0,3620.0,1578.0,8248.0,44.35,4300.82,1615.0,431.3,3765.0,1618.421,1510.0,2732.5,6226.0,10660.0,1051.0,4748.0,6183.0,230.892,1619.5,2813.785,417.8,544.8,2396.0,178.14,285.35,3940.5,1274.0,362.85
2021-12-14,6770.0,114.22,337.65,3507.0,1577.5,8228.0,45.19,4300.82,1619.4,434.7,3794.0,1609.758,1529.0,2702.5,6004.0,10690.0,1055.4,4854.0,6195.0,234.985,1588.0,2842.723,420.2,539.2,2357.0,180.08,284.75,3927.5,1277.5,367.0
2021-12-15,6740.0,111.28,330.9,3567.0,1566.5,8288.0,44.355,4245.208,1594.2,432.3,3797.0,1620.436,1507.5,2677.0,5950.0,10660.0,1059.0,4745.0,6146.0,234.123,1613.0,2792.696,414.0,531.0,2374.0,176.48,282.2,3929.0,1265.0,358.4
2021-12-16,6730.0,111.68,338.95,3536.0,1570.5,8468.0,46.41,4259.111,1627.0,448.25,3813.0,1630.509,1534.5,2689.5,6140.0,10845.0,1043.8,4883.0,6221.0,240.8,1592.0,2841.251,430.1,535.2,2373.0,182.14,282.4,3956.5,1273.5,367.3
2021-12-17,6808.0,114.26,333.75,3513.0,1588.0,8513.0,46.16,4258.577,1593.0,445.45,3803.0,1625.271,1556.5,2762.5,6032.0,11195.0,1073.8,4876.0,6230.0,236.277,1609.0,2886.865,431.9,532.6,2340.0,180.84,284.4,3977.0,1275.0,368.35
2021-12-20,6746.0,111.5,323.3,3491.0,1583.5,8491.0,45.46,4258.042,1573.6,441.8,3723.0,1603.512,1528.5,2771.0,5908.0,11010.0,1074.8,4759.5,6263.0,234.015,1622.5,2854.003,426.1,528.8,2348.0,178.6,287.6,3984.0,1217.0,360.85
2021-12-21,6804.0,113.26,331.75,3550.0,1615.0,8608.0,46.355,4214.194,1618.6,445.2,3808.0,1619.63,1587.0,2807.5,5900.0,11270.0,1084.8,4903.0,6263.0,240.154,1634.0,2910.407,435.0,539.2,2351.0,184.26,288.5,4013.0,1253.0,367.1
2021-12-22,6924.0,112.54,334.7,3592.0,1622.5,8615.0,46.96,4198.687,1628.0,444.6,3825.0,1626.48,1621.5,2800.0,6004.0,11305.0,1085.6,4854.5,6272.0,241.985,1637.5,2930.516,433.3,544.2,2372.0,185.84,287.55,4042.0,1262.5,373.35
2021-12-23,7020.0,112.84,337.95,3599.0,1611.5,8596.0,47.635,4227.562,1645.8,447.9,3860.0,1626.077,1649.0,2745.5,6044.0,11540.0,1084.4,4864.5,6269.0,243.923,1634.0,2953.077,440.5,543.8,2375.0,187.4,288.35,4037.0,1275.0,376.0
2021-12-24,6984.0,112.54,337.85,3572.0,1612.0,8611.0,47.44,4227.027,1644.0,447.7,3885.0,1625.875,1646.5,2750.0,6012.0,11405.0,1082.0,4866.5,6274.0,243.708,1635.0,2982.505,441.3,545.2,2372.0,187.44,287.9,4015.0,1275.0,373.0
2021-12-27,6984.0,112.54,337.85,3572.0,1612.0,8611.0,47.44,4227.027,1644.0,447.7,3885.0,1625.875,1646.5,2750.0,6012.0,11405.0,1082.0,4866.5,6274.0,243.708,1635.0,2982.505,441.3,545.2,2372.0,187.44,287.9,4015.0,1275.0,373.0
2021-12-28,6984.0,112.54,337.85,3572.0,1612.0,8611.0,47.44,4227.027,1644.0,447.7,3885.0,1625.875,1646.5,2750.0,6012.0,11405.0,1082.0,4866.5,6274.0,243.708,1635.0,2982.505,441.3,545.2,2372.0,187.44,287.9,4015.0,1275.0,373.0
2021-12-29,7068.0,112.64,336.0,3667.0,1622.5,8656.0,48.0,4246.812,1629.4,449.4,3932.0,1629.3,1637.5,2737.5,6120.0,11340.0,1090.0,4846.0,6370.0,245.215,1672.0,2970.243,447.0,548.8,2417.0,188.5,291.05,4094.5,1280.0,380.15
